id,from,at,to,open,close,min,max,volume,SMA20,EMA50,RSI,MACD,MACD_Signal,Bollinger_High,Bollinger_Low
210817883,1721746741,1721746742000000000,1721746742,1.087995,1.087995,1.087995,1.087995,0,1.087976,1.0879296572080008,71.43520329773676,2.1979964437868205e-05,2.3981541229068195e-05,1.088031461698535,1.0879205383014652
210817884,1721746742,1721746743000000000,1721746743,1.087985,1.087985,1.087985,1.087985,0,1.0879785,1.0879318275135694,62.34495828226773,2.0017101066693854e-05,2.3188653196593327e-05,1.088030758970564,1.087926241029436
210817885,1721746743,1721746744000000000,1721746744,1.087985,1.087985,1.087985,1.087985,0,1.0879809999999999,1.0879339127091159,62.34495828226773,1.8251130037283403e-05,2.2201148564731345e-05,1.0880293321839405,1.0879326678160592
210817886,1721746744,1721746745000000000,1721746745,1.087975,1.087975,1.087975,1.087975,0,1.087983,1.0879355239754251,54.3272477134064,1.586182361767996e-05,2.093328357532107e-05,1.08802663484851,1.08793936515149
210817887,1721746745,1721746746000000000,1721746746,1.087975,1.087975,1.087975,1.087975,0,1.087985,1.0879370720548203,54.327247713406386,1.3809098376116324e-05,1.950844653548012e-05,1.0880229473319816,1.0879470526680184
210817888,1721746746,1721746747000000000,1721746747,1.087975,1.087975,1.087975,1.087975,0,1.087987,1.0879385594252196,54.3272477134064,1.2043469216571623e-05,1.801545107169842e-05,1.0880177245830658,1.0879562754169343
210817889,1721746747,1721746748000000000,1721746748,1.087975,1.087975,1.087975,1.087975,0,1.087988,1.087939988467368,54.327247713406386,1.0522894015041473e-05,1.6516939660367033e-05,1.088015640550005,1.087960359449995
210817890,1721746748,1721746749000000000,1721746749,1.087975,1.087975,1.087975,1.087975,0,1.0879889999999999,1.0879413614686477,54.327247713406386,9.211641147643945e-06,1.5055879957822416e-05,1.0880130000000956,1.0879649999999041
210817891,1721746749,1721746750000000000,1721746750,1.087985,1.087985,1.087985,1.087985,0,1.0879895,1.0879430727836028,61.499267027463524,8.877051110411927e-06,1.3820114188340319e-05,1.0880127163736315,1.0879662836263684
210817892,1721746750,1721746751000000000,1721746751,1.088005,1.088005,1.088005,1.088005,0,1.087991,1.087945501301893,71.22988703535617,1.0109186538542758e-05,1.3077928658380808e-05,1.0880141516739055,1.0879678483260944
210817893,1721746751,1721746752000000000,1721746752,1.087985,1.087985,1.087985,1.087985,0,1.0879904999999999,1.0879470502704462,55.99041599082311,9.363888808122667e-06,1.2335120688329181e-05,1.0880137163736316,1.087967283626368
210817894,1721746752,1721746753000000000,1721746753,1.088015,1.088015,1.088015,1.088015,0,1.0879915,1.087949714965723,67.29390030851019,1.1066417494376424e-05,1.2081380049538632e-05,1.0880170147017352,1.0879659852982648
210817895,1721746753,1721746754000000000,1721746754,1.087995,1.087995,1.087995,1.087995,0,1.0879910000000002,1.08795149084942,56.816918848639204,1.0678752875525888e-05,1.1800854614736084e-05,1.0880158193473852,1.087966180652615
210817896,1721746754,1721746755000000000,1721746755,1.088005,1.088005,1.088005,1.088005,0,1.0879904999999999,1.087953589247482,60.15707220502507,1.1051052642763182e-05,1.1650894220341505e-05,1.0880137163736316,1.087967283626368
210817897,1721746755,1721746756000000000,1721746756,1.088015,1.088015,1.088015,1.088015,0,1.0879910000000002,1.0879559975122868,63.22073205300584,1.2014523370407204e-05,1.1723620050354647e-05,1.0880158193473852,1.087966180652615
210817898,1721746756,1721746757000000000,1721746757,1.088035,1.088035,1.088035,1.088035,0,1.087993,1.0879590956490597,68.44651443272551,1.4227903303742906e-05,1.22244767010323e-05,1.088024368774357,1.087961631225643
210817899,1721746757,1721746758000000000,1721746758,1.088045,1.088045,1.088045,1.088045,0,1.0879955000000001,1.0879624644471357,70.68901873517753,1.6597612330748746e-05,1.309910382697559e-05,1.088034216921426,1.0879567830785741
210817900,1721746758,1721746759000000000,1721746759,1.088045,1.088045,1.088045,1.088045,0,1.087998,1.0879657011354833,70.68901873517753,1.826507538815747e-05,1.4132298139211967e-05,1.0880423170396658,1.0879536829603342
210817901,1721746759,1721746760000000000,1721746760,1.088055,1.088055,1.088055,1.088055,0,1.0880009999999998,1.0879692030517387,72.92098760023073,2.0161064103740856e-05,1.5338051332117743e-05,1.0880517543102088,1.0879502456897907
210817902,1721746760,1721746761000000000,1721746761,1.088065,1.088065,1.088065,1.088065,0,1.0880044999999998,1.0879729597948078,74.97331125139387,2.2214490429606215e-05,1.671333915161544e-05,1.0880622840808947,1.087946715919105
210817903,1721746761,1721746762000000000,1721746762,1.088105,1.088105,1.088105,1.088105,0,1.0880100000000001,1.0879781378420703,81.13301909006032,2.676102683385473e-05,1.87228766880633e-05,1.0880822495675073,1.087937750432493
210817904,1721746762,1721746763000000000,1721746763,1.088105,1.088105,1.088105,1.088105,0,1.088016,1.087983112828656,81.13301909006032,3.0018159038469605e-05,2.098193315814456e-05,1.0880981948903832,1.087933805109617
210817905,1721746763,1721746764000000000,1721746764,1.088105,1.088105,1.088105,1.088105,0,1.088022,1.0879878927177282,81.13301909006032,3.222795596191652e-05,2.3231137718898953e-05,1.0881114650770147,1.0879325349229854
210817906,1721746764,1721746765000000000,1721746765,1.088085,1.088085,1.088085,1.088085,0,1.0880275000000001,1.0879917008464448,70.3240419150994,3.199656658914307e-05,2.4984223492947778e-05,1.088118246900803,1.0879367530991972
210817907,1721746765,1721746766000000000,1721746766,1.088085,1.088085,1.088085,1.088085,0,1.088033,1.0879953596367804,70.3240419150994,3.14506453813479e-05,2.6277507870627802e-05,1.0881236862724202,1.0879423137275799
210817908,1721746766,1721746767000000000,1721746767,1.088085,1.088085,1.088085,1.088085,0,1.0880385000000001,1.087998874945142,70.3240419150994,3.066451742217424e-05,2.715490978093709e-05,1.0881277804570195,1.0879492195429807
210817909,1721746767,1721746768000000000,1721746768,1.088085,1.088085,1.088085,1.088085,0,1.088044,1.0880022523982735,70.3240419150994,2.969915201367357e-05,2.766375822748439e-05,1.088130463865318,1.087957536134682
210817910,1721746768,1721746769000000000,1721746769,1.088085,1.088085,1.088085,1.088085,0,1.0880495,1.0880054974022628,70.3240419150994,2.8604359718853445e-05,2.7851878525758202e-05,1.0881315914124974,1.0879674085875024
210817911,1721746769,1721746770000000000,1721746770,1.088095,1.088095,1.088095,1.088095,0,1.088055,1.0880090073080564,72.9354853712954,2.8218361656229263e-05,2.7925175151852414e-05,1.088133740078778,1.087976259921222
210817912,1721746770,1721746771000000000,1721746771,1.088095,1.088095,1.088095,1.088095,0,1.0880595000000002,1.0880123795704857,72.9354853712954,2.759436475074928e-05,2.785901307163179e-05,1.0881365649077475,1.087982435092253
210817913,1721746771,1721746772000000000,1721746772,1.088065,1.088065,1.088065,1.088065,0,1.0880635,1.0880144431167411,55.839081605430366,2.4397850198143445e-05,2.716678049693412e-05,1.0881325724258022,1.087994427574198
210817914,1721746772,1721746773000000000,1721746773,1.088055,1.088055,1.088055,1.088055,0,1.0880655,1.0880160335827513,51.50516914406901,2.0817699478037355e-05,2.589696429315477e-05,1.0881310667599187,1.0879999332400812
210817915,1721746773,1721746774000000000,1721746774,1.088045,1.088045,1.088045,1.088045,0,1.088068,1.0880171695206826,47.53220611852527,1.6977778549254197e-05,2.4113127144374657e-05,1.0881260000000543,1.0880099999999457
210817916,1721746774,1721746775000000000,1721746775,1.088055,1.088055,1.088055,1.088055,0,1.0880705000000002,1.0880186530688911,51.556450494167514,1.457353533096395e-05,2.2205208781692515e-05,1.0881212838557652,1.088019716144235
210817917,1721746775,1721746776000000000,1721746776,1.088065,1.088065,1.088065,1.088065,0,1.088073,1.0880204705956014,55.25255677706982,1.3321509614971916e-05,2.0428468948348396e-05,1.088117090815443,1.0880289091845572
210817918,1721746776,1721746777000000000,1721746777,1.088045,1.088045,1.088045,1.088045,0,1.0880735000000001,1.0880214325330286,47.454281286849,1.0593324115237834e-05,1.8461439981726286e-05,1.0881160558457377,1.0880309441542626
210817919,1721746777,1721746778000000000,1721746778,1.088065,1.088065,1.088065,1.088065,0,1.0880744999999998,1.0880231410611452,54.387220812080635,9.93057679665732e-06,1.6755267344712494e-05,1.088115230823788,1.0880337691762116
210817920,1721746778,1721746779000000000,1721746779,1.088055,1.088055,1.088055,1.088055,0,1.088075,1.0880243904312963,50.77957553116523,8.500440557890343e-06,1.5104301987348065e-05,1.0881144968353982,1.0880355031646016
210817921,1721746779,1721746780000000000,1721746780,1.088075,1.088075,1.088075,1.088075,0,1.088076,1.088026375120265,56.9326204944716,8.878533925615884e-06,1.385914837500163e-05,1.0881144187455092,1.088037581254491
210817922,1721746780,1721746781000000000,1721746781,1.088085,1.088085,1.088085,1.088085,0,1.088077,1.0880286741351566,59.648784814026456,9.871301847041991e-06,1.3061579069409703e-05,1.0881152622530246,1.0880387377469753
210817923,1721746781,1721746782000000000,1721746782,1.088065,1.088065,1.088065,1.088065,0,1.088075,1.088030098678876,52.51520771821235,8.941176408372442e-06,1.2237498537202251e-05,1.088111331804338,1.0880386681956618
210817924,1721746782,1721746783000000000,1721746783,1.088055,1.088055,1.088055,1.088055,0,1.0880725,1.088031075201273,49.3380248932346,7.312831105554807e-06,1.1252565050872764e-05,1.0881070687721275,1.0880379312278725
210817925,1721746783,1721746784000000000,1721746784,1.088055,1.088055,1.088055,1.088055,0,1.0880699999999999,1.088032013428674,49.3380248932346,5.953724887319822e-06,1.0192797018162177e-05,1.0881019374389442,1.0880380625610555
210817926,1721746784,1721746785000000000,1721746785,1.088055,1.088055,1.088055,1.088055,0,1.0880684999999999,1.0880329148628436,49.338024893234596,4.821049361058982e-06,9.118447486741538e-06,1.08810029622629,1.0880367037737098
210817927,1721746785,1721746786000000000,1721746786,1.088055,1.088055,1.088055,1.088055,0,1.0880670000000001,1.0880337809466536,49.338024893234596,3.8786847826877136e-06,8.070494945930773e-06,1.0880983687743824,1.0880356312256179
210817928,1721746786,1721746787000000000,1721746787,1.088045,1.088045,1.088045,1.088045,0,1.0880649999999998,1.08803422090953,45.6252303100932,2.2984426224503807e-06,6.916084481234695e-06,1.0880966227766995,1.0880333772233002
210817929,1721746787,1721746788000000000,1721746788,1.088045,1.088045,1.088045,1.088045,0,1.088063,1.08803464361896,45.625230310093194,1.0341680796166486e-06,5.739701200911085e-06,1.0880943687743805,1.0880316312256195
210817930,1721746788,1721746789000000000,1721746789,1.088025,1.088025,1.088025,1.088025,0,1.08806,1.0880342654378246,38.84487765919467,-1.5635873951147516e-06,4.279043481705918e-06,1.088093763886122,1.0880262361138782
210817931,1721746789,1721746790000000000,1721746790,1.088025,1.088025,1.088025,1.088025,0,1.0880565,1.0880339020873215,38.84487765919467,-3.5810472411856864e-06,2.707025337127597e-06,1.08808953028922,1.08802346971078
210817932,1721746790,1721746791000000000,1721746791,1.088035,1.088035,1.088035,1.088035,0,1.0880535,1.0880339451427206,43.69685987811583,-4.32314772180753e-06,1.3009907253405719e-06,1.0880826719043921,1.088024328095608
210817933,1721746791,1721746792000000000,1721746792,1.088035,1.088035,1.088035,1.088035,0,1.0880519999999998,1.0880339865096726,43.69685987811583,-4.855298836536903e-06,6.97328129650769e-08,1.0880817321375924,1.0880222678624072
210817934,1721746792,1721746793000000000,1721746793,1.088055,1.088055,1.088055,1.088055,0,1.088052,1.0880348105681168,52.44782766912087,-3.6214537117995604e-06,-6.685044919878506e-07,1.0880817321375926,1.0880222678624074
210817935,1721746793,1721746794000000000,1721746794,1.088075,1.088075,1.088075,1.088075,0,1.0880535,1.088036386624269,59.265962842269595,-1.018054212709174e-06,-7.384144361321153e-07,1.0880846608729957,1.0880223391270043
210817936,1721746794,1721746795000000000,1721746795,1.088095,1.088095,1.088095,1.088095,0,1.0880554999999998,1.0880386851880233,64.71445965538257,2.6286896022131856e-06,-6.499362846305521e-08,1.0880915416426638,1.088019458357336
210817937,1721746795,1721746796000000000,1721746796,1.088095,1.088095,1.088095,1.088095,0,1.0880569999999998,1.0880408936120225,64.71445965538257,5.455868493209337e-06,1.0391787958714232e-06,1.088096799497559,1.0880172005024407
210817938,1721746796,1721746797000000000,1721746797,1.088105,1.088105,1.088105,1.088105,0,1.08806,1.0880434075880216,67.2543351591571,8.406440348052158e-06,2.5126311063075702e-06,1.0881044971909906,1.0880155028090095
210817939,1721746797,1721746798000000000,1721746798,1.088115,1.088115,1.088115,1.088115,0,1.0880625,1.0880462151335895,69.61008829920405,1.1420062851374979e-05,4.294117455321052e-06,1.0881130470078848,1.088011952992115
210817940,1721746798,1721746799000000000,1721746799,1.088125,1.088125,1.088125,1.088125,0,1.088066,1.0880493047361939,71.79524684414326,1.4448740734529508e-05,6.325042111162743e-06,1.0881232363521394,1.0880087636478606
210817941,1721746799,1721746800000000000,1721746800,1.088115,1.088115,1.088115,1.088115,0,1.088068,1.088051881021049,66.63532946948335,1.5859257700201468e-05,8.231885228970489e-06,1.088129024585261,1.088006975414739
210817942,1721746800,1721746801000000000,1721746801,1.088115,1.088115,1.088115,1.088115,0,1.0880695,1.0880543562751257,66.63532946948335,1.6783631303418645e-05,9.94223444386012e-06,1.0881335234332594,1.0880054765667406
210817943,1721746801,1721746802000000000,1721746802,1.088115,1.088115,1.088115,1.088115,0,1.088072,1.0880567344604148,66.63532946948335,1.73165891828031e-05,1.1417105391648716e-05,1.0881389626762188,1.088005037323781
210817944,1721746802,1721746803000000000,1721746803,1.088105,1.088105,1.088105,1.088105,0,1.0880745,1.0880586272266732,61.14658153362839,1.6739087929540375e-05,1.2481501899227048e-05,1.0881424632253978,1.0880065367746024
210817945,1721746803,1721746804000000000,1721746804,1.088125,1.088125,1.088125,1.088125,0,1.0880779999999999,1.0880612300805292,67.00100496515228,1.769131244144795e-05,1.352346400767123e-05,1.0881487389567817,1.088007261043218
210817946,1721746804,1721746805000000000,1721746805,1.088135,1.088135,1.088135,1.088135,0,1.088082,1.0880641230185477,69.47745898256922,1.9033467686613292e-05,1.4625464743459645e-05,1.0881560540343713,1.0880079459656287
210817947,1721746805,1721746806000000000,1721746806,1.088125,1.088125,1.088125,1.088125,0,1.0880854999999998,1.0880665103511538,64.2822247072132,1.9070387406117106e-05,1.5514449275991136e-05,1.0881607263252242,1.0880102736747754
210817948,1721746806,1721746807000000000,1721746807,1.088125,1.088125,1.088125,1.088125,0,1.0880895000000002,1.0880688040628732,64.2822247072132,1.8881986760144187e-05,1.618795677282175e-05,1.0881641927038397,1.0880148072961606
210817949,1721746807,1721746808000000000,1721746808,1.088105,1.088105,1.088105,1.088105,0,1.0880925,1.088070223511388,54.78079605687619,1.692375848483252e-05,1.6335117115223903e-05,1.0881645763484573,1.0880204236515425
210817950,1721746808,1721746809000000000,1721746809,1.088095,1.088095,1.088095,1.088095,0,1.0880960000000002,1.0880711951383923,50.742272557582744,1.439894991039914e-05,1.594788367425895e-05,1.0881610845604355,1.0880309154395649
210817951,1721746809,1721746810000000000,1721746810,1.088095,1.088095,1.088095,1.088095,0,1.0880995,1.088072128662377,50.742272557582744,1.2256732937032666e-05,1.5209653526813694e-05,1.0881558826214994,1.0880431173785006
210817952,1721746810,1721746811000000000,1721746811,1.088085,1.088085,1.088085,1.088085,0,1.088102,1.0880726334207151,46.745550726178344,9.640959149459505e-06,1.4095914651342856e-05,1.0881506209831986,1.0880533790168012
210817953,1721746811,1721746812000000000,1721746812,1.088085,1.088085,1.088085,1.088085,0,1.0881045,1.0880731183846086,46.74555072617835,7.481695251332354e-06,1.2773070771340758e-05,1.0881432169214593,1.0880657830785407
210817954,1721746812,1721746813000000000,1721746813,1.088075,1.088075,1.088075,1.088075,0,1.0881055,1.0880731921734474,42.832819314139996,4.906981995178583e-06,1.1199853016108323e-05,1.0881398365695332,1.0880711634304667
210817955,1721746813,1721746814000000000,1721746814,1.088075,1.088075,1.088075,1.088075,0,1.0881055,1.0880732630686063,42.83281931413999,2.833836486804131e-06,9.526649710247484e-06,1.0881398365695332,1.0880711634304667
210817956,1721746814,1721746815000000000,1721746815,1.088075,1.088075,1.088075,1.088075,0,1.0881045,1.0880733311835629,42.832819314139996,1.177282752395925e-06,7.856776318677173e-06,1.0881410923490267,1.0880679076509734
210817957,1721746815,1721746816000000000,1721746816,1.088075,1.088075,1.088075,1.088075,0,1.0881035,1.0880733966273448,42.83281931413999,-1.340033102259497e-07,6.258620392896549e-06,1.0881421134692464,1.0880648865307534
210817958,1721746816,1721746817000000000,1721746817,1.088055,1.088055,1.088055,1.088055,0,1.088101,1.0880726751909784,34.960745313774495,-2.755278677657458e-06,4.455840578785748e-06,1.0881450000000816,1.0880569999999183
210817959,1721746817,1721746818000000000,1721746818,1.088045,1.088045,1.088045,1.088045,0,1.0880975000000002,1.0880715898893714,31.812523558014803,-5.575306060379148e-06,2.449611250952769e-06,1.0881472493719266,1.0880477506280737
210817960,1721746818,1721746819000000000,1721746819,1.088065,1.088065,1.088065,1.088065,0,1.0880945,1.0880713314623371,42.889372735584985,-6.125751376595545e-06,7.345387254431061e-07,1.0881444899990698,1.0880445100009302
210817961,1721746819,1721746820000000000,1721746820,1.088085,1.088085,1.088085,1.088085,0,1.0880930000000002,1.088071867483422,51.39284851138541,-4.891761223868585e-06,-3.9072126441923205e-07,1.0881422341345712,1.0880437658654292
210817962,1721746820,1721746821000000000,1721746821,1.088085,1.088085,1.088085,1.088085,0,1.0880915,1.0880723824840721,51.39284851138541,-3.869213255791593e-06,-1.0864196626937042e-06,1.0881397804308899,1.08804321956911
210817963,1721746821,1721746822000000000,1721746822,1.088085,1.088085,1.088085,1.088085,0,1.08809,1.0880728772886183,51.39284851138541,-3.0239780868246413e-06,-1.4739313475198918e-06,1.0881371168760305,1.0880428831239695
210817964,1721746822,1721746823000000000,1721746823,1.088085,1.088085,1.088085,1.088085,0,1.0880889999999999,1.0880733526890647,51.39284851138541,-2.3272955118613936e-06,-1.6446041803881923e-06,1.088135647615232,1.0880423523847678
210817965,1721746823,1721746824000000000,1721746824,1.088115,1.088115,1.088115,1.088115,0,1.0880885,1.0880749859169445,62.62157570793259,6.38222693583046e-07,-1.1880388055939447e-06,1.0881337879675723,1.0880432120324277
210817966,1721746824,1721746825000000000,1721746825,1.088105,1.088105,1.088105,1.088105,0,1.088087,1.0880761629398095,57.82624278927072,2.1566404022621555e-06,-5.191029640227247e-07,1.088127792156192,1.088046207843808
210817967,1721746825,1721746826000000000,1721746826,1.088075,1.088075,1.088075,1.088075,0,1.0880845000000001,1.0880761173343267,46.35739616803742,9.285444144691013e-07,-2.295734883243595e-07,1.0881216348893459,1.0880473651106544
210817968,1721746826,1721746827000000000,1721746827,1.088075,1.088075,1.088075,1.088075,0,1.088082,1.0880760735172943,46.35739616803742,-4.422075439158846e-08,-1.9250294153780532e-07,1.0881143109889455,1.0880496890110545
210817969,1721746827,1721746828000000000,1721746828,1.088065,1.088065,1.088065,1.088065,0,1.0880800000000002,1.0880756392617141,43.05614883674007,-1.6035755647791916e-06,-4.747174661860826e-07,1.0881113049517903,1.08804869504821
210817970,1721746828,1721746829000000000,1721746829,1.088065,1.088065,1.088065,1.088065,0,1.0880785,1.0880752220357646,43.056148836740064,-2.8070179312056354e-06,-9.411775591899932e-07,1.0881096608730065,1.0880473391269934
210817971,1721746829,1721746830000000000,1721746830,1.088075,1.088075,1.088075,1.088075,0,1.0880775,1.0880752133284797,47.40036221897105,-2.9201762761221772e-06,-1.3369773025764302e-06,1.088107748967032,1.088047251032968
210817972,1721746830,1721746831000000000,1721746831,1.088065,1.088065,1.088065,1.088065,0,1.0880765000000001,1.0880748128057942,43.80170858447458,-3.773275534468823e-06,-1.824236948954909e-06,1.088107012292711,1.0880459877072892
210817973,1721746831,1721746832000000000,1721746832,1.088065,1.088065,1.088065,1.088065,0,1.0880755,1.0880744279898806,43.80170858447458,-4.398657853510457e-06,-2.3391211298660184e-06,1.0881061431069974,1.0880448568930026
210817974,1721746832,1721746833000000000,1721746833,1.088065,1.088065,1.088065,1.088065,0,1.088075,1.0880740582647872,43.80170858447459,-4.838502600579275e-06,-2.8389974240086696e-06,1.0881059838668734,1.0880440161331264
210817975,1721746833,1721746834000000000,1721746834,1.088065,1.088065,1.088065,1.088065,0,1.0880744999999998,1.088073703038717,43.80170858447459,-5.1279706776430345e-06,-3.296792074735543e-06,1.0881057889757968,1.0880432110242029
210817976,1721746834,1721746835000000000,1721746835,1.088075,1.088075,1.088075,1.088075,0,1.0880744999999998,1.0880737538999439,49.00876901504695,-4.498602696134668e-06,-3.5371541990153683e-06,1.0881057889757968,1.0880432110242029
210817977,1721746835,1721746836000000000,1721746836,1.088075,1.088075,1.088075,1.088075,0,1.0880744999999998,1.0880738027666128,49.00876901504695,-3.95424199628458e-06,-3.620571758469211e-06,1.0881057889757968,1.0880432110242029
210817978,1721746836,1721746837000000000,1721746837,1.088075,1.088075,1.088075,1.088075,0,1.0880755,1.0880738497169418,49.00876901504695,-3.482685983380307e-06,-3.59299460345143e-06,1.0881054833288086,1.0880455166711913
210817979,1721746837,1721746838000000000,1721746838,1.088065,1.088065,1.088065,1.088065,0,1.0880765,1.0880735026692185,43.925529627032994,-3.8712653354089355e-06,-3.6486487498429314e-06,1.0881035370117889,1.088049462988211
210817980,1721746838,1721746839000000000,1721746839,1.088075,1.088075,1.088075,1.088075,0,1.088077,1.0880735613880728,49.55968993143491,-3.3338700662355336e-06,-3.585693013121452e-06,1.0881035329984452,1.0880504670015547
210817981,1721746839,1721746840000000000,1721746840,1.088065,1.088065,1.088065,1.088065,0,1.0880759999999998,1.088073225647364,44.72067409153191,-3.6725618630661927e-06,-3.6030667831104003e-06,1.088102758176441,1.0880492418235586
210817982,1721746840,1721746841000000000,1721746841,1.088085,1.088085,1.088085,1.088085,0,1.0880759999999998,1.088073687386683,54.32600154788828,-2.3006245315482232e-06,-3.3425783327979653e-06,1.088102758176441,1.0880492418235586
210817983,1721746841,1721746842000000000,1721746842,1.088095,1.088095,1.088095,1.088095,0,1.0880765000000001,1.0880745231754405,58.23377475206098,-4.0180611482476536e-07,-2.754423889203325e-06,1.0881042668868706,1.0880487331131297
210817984,1721746842,1721746843000000000,1721746843,1.088075,1.088075,1.088075,1.088075,0,1.088076,1.0880745418744429,49.172359290998166,-5.049904765463964e-07,-2.3045372066719396e-06,1.0881034954542874,1.0880485045457127
210817985,1721746843,1721746844000000000,1721746844,1.088075,1.088075,1.088075,1.088075,0,1.0880740000000002,1.088074559840151,49.172359290998166,-5.800780478182332e-07,-1.9596453749011985e-06,1.0880948806131714,1.088053119386829
210817986,1721746844,1721746845000000000,1721746845,1.088085,1.088085,1.088085,1.088085,0,1.088073,1.0880749692581841,53.37905895984841,1.654240320281275e-07,-1.5346314935153332e-06,1.0880892480770055,1.0880567519229947
210817987,1721746845,1721746846000000000,1721746846,1.088085,1.088085,1.088085,1.088085,0,1.0880735,1.0880753626206083,53.37905895984841,7.476216838941951e-07,-1.0781808580334277e-06,1.0880905587222964,1.0880564412777034
210817988,1721746846,1721746847000000000,1721746847,1.088055,1.088055,1.088055,1.088055,0,1.0880725,1.0880745640864669,41.4446555908077,-1.1979228529135355e-06,-1.1021292570094492e-06,1.0880913414438502,1.0880536585561498
210817989,1721746847,1721746848000000000,1721746848,1.088065,1.088065,1.088065,1.088065,0,1.0880725,1.0880741890242525,45.79508286264066,-1.9108375428622537e-06,-1.2638709141800102e-06,1.0880913414438502,1.0880536585561498
210817990,1721746848,1721746849000000000,1721746849,1.088075,1.088075,1.088075,1.088075,0,1.088073,1.088074220827223,49.810776161313846,-1.649892214183879e-06,-1.341075174180784e-06,1.0880915472371628,1.0880544527628373
210817991,1721746849,1721746850000000000,1721746850,1.088075,1.088075,1.088075,1.088075,0,1.088073,1.0880742513830182,49.810776161313846,-1.4266456778155856e-06,-1.3581892749077445e-06,1.0880915472371628,1.0880544527628373
210817992,1721746850,1721746851000000000,1721746851,1.088055,1.088055,1.088055,1.088055,0,1.0880724999999998,1.0880734964268213,42.50650896758468,-2.8309209478827313e-06,-1.6527356095027418e-06,1.088092374607074,1.0880526253929255
210817993,1721746851,1721746852000000000,1721746852,1.088045,1.088045,1.088045,1.088045,0,1.0880714999999999,1.088072378919887,39.39580947305392,-4.696596205722159e-06,-2.261507728746625e-06,1.0880945434373808,1.088048456562619
210817994,1721746852,1721746853000000000,1721746853,1.088055,1.088055,1.088055,1.088055,0,1.0880709999999998,1.0880716973936169,43.82316663558598,-5.307064328441413e-06,-2.870619048685583e-06,1.0880950000001315,1.088046999999868
210817995,1721746853,1721746854000000000,1721746854,1.088065,1.088065,1.088065,1.088065,0,1.088071,1.0880714347507299,47.92043084388718,-4.927151155742493e-06,-3.281925470096965e-06,1.0880950000001317,1.0880469999998683
210817996,1721746854,1721746855000000000,1721746855,1.088075,1.088075,1.088075,1.088075,0,1.088071,1.0880715745644267,51.713146667153566,-3.7756277166955954e-06,-3.3806659194166913e-06,1.0880950000001317,1.0880469999998683
210817997,1721746855,1721746856000000000,1721746856,1.088075,1.088075,1.088075,1.088075,0,1.088071,1.0880717088952334,51.713146667153566,-2.8304098917963927e-06,-3.270614713892632e-06,1.0880950000001317,1.0880469999998683
210817998,1721746856,1721746857000000000,1721746857,1.088075,1.088075,1.088075,1.088075,0,1.088071,1.0880718379581655,51.713146667153566,-2.0575992325522208e-06,-3.0280116176245497e-06,1.0880950000001317,1.0880469999998683
210817999,1721746857,1721746858000000000,1721746858,1.088085,1.088085,1.088085,1.088085,0,1.088072,1.0880723541166688,55.73900207188937,-6.3095157365467e-07,-2.5485996088305737e-06,1.088096576411584,1.0880474235884159
210818000,1721746858,1721746859000000000,1721746859,1.088085,1.088085,1.088085,1.088085,0,1.0880725,1.0880728500336623,55.73900207188937,4.939826501182409e-07,-1.940083157040811e-06,1.088097699206463,1.088047300793537
210818001,1721746859,1721746860000000000,1721746860,1.088105,1.088105,1.088105,1.088105,0,1.0880745,1.088074110816656,62.911464952819514,2.9651535358166115e-06,-9.590358184693265e-07,1.0881031181761547,1.0880458818238454
210818002,1721746860,1721746861000000000,1721746861,1.088105,1.088105,1.088105,1.088105,0,1.0880755,1.0880753221571795,62.91146495281951,4.867465158042705e-06,2.0626437683307997e-07,1.0881067889757974,1.0880442110242026
210818003,1721746861,1721746862000000000,1721746862,1.088085,1.088085,1.088085,1.088085,0,1.088075,1.0880757016804274,52.958506261734414,4.706968963041902e-06,1.1064052940748445e-06,1.0881053315018823,1.0880446684981175
210818004,1721746862,1721746863000000000,1721746863,1.088095,1.088095,1.088095,1.088095,0,1.0880759999999998,1.0880764584772735,56.65128525433179,5.325304206493797e-06,1.9501850765586352e-06,1.0881075594677785,1.0880444405322212
210818005,1721746863,1721746864000000000,1721746864,1.088085,1.088085,1.088085,1.088085,0,1.0880765,1.088076793438949,52.23536211311857,4.951346870729623e-06,2.5504174353928327e-06,1.0881082962262931,1.0880447037737067
210818006,1721746864,1721746865000000000,1721746865,1.088095,1.088095,1.088095,1.088095,0,1.088077,1.0880775074217355,55.9344576010842,5.399655546467486e-06,3.1202650576077633e-06,1.0881096190129602,1.0880443809870397
210818007,1721746865,1721746866000000000,1721746866,1.088095,1.088095,1.088095,1.088095,0,1.0880775,1.0880781934051968,55.9344576010842,5.689360001337462e-06,3.6340840463537036e-06,1.0881108916158118,1.0880441083841883
210818008,1721746866,1721746867000000000,1721746867,1.088105,1.088105,1.088105,1.088105,0,1.08808,1.0880792446442087,59.56610747573461,6.6492212122959415e-06,4.237111479542151e-06,1.08811376388613,1.0880462361138699
210818009,1721746867,1721746868000000000,1721746868,1.088105,1.088105,1.088105,1.088105,0,1.088082,1.0880802546581614,59.56610747573461,7.3254746257855885e-06,4.854784108790839e-06,1.088116698703242,1.088047301296758
210818010,1721746868,1721746869000000000,1721746869,1.088115,1.088115,1.088115,1.088115,0,1.0880839999999998,1.0880816172205865,63.09367266065308,8.569542404357477e-06,5.597735767904167e-06,1.0881213630834745,1.0880466369165251
